Country Name	Indicator Name	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
United States	Merchandise exports (current US$)	19626000000	20190000000	20973000000	22427000000	25690000000	26699000000	29379000000	30934000000	34063000000	37332000000	43225000000	43549000000	49199000000	70823000000	99437000000	1.08856E+11	1.16794E+11	1.23182E+11	1.45847E+11	1.86363E+11	2.25566E+11	2.38715E+11	2.16442E+11	2.05639E+11	2.23976E+11	2.18815E+11	2.27158E+11	2.54122E+11	3.22427E+11	3.63812E+11	3.93592E+11	4.2173E+11	4.48163E+11	4.64773E+11	5.12627E+11	5.84743E+11	6.25073E+11	6.89182E+11	6.82138E+11	6.95797E+11	7.81918E+11	7.291E+11	6.93103E+11	7.24771E+11	8.14875E+11	9.01082E+11	1.02597E+12	1.1482E+12	1.28744E+12	1.05604E+12	1.2785E+12	1.48251E+12	1.5457E+12	1.57959E+12	1.62053E+12	1.50257E+12	1.45101E+12	1.54627E+12	1.66409E+12
Uzbekistan	Merchandise exports (current US$)																																	2735000000	2722000000	2550000000	3430000000	4210000000	4025000000	3530000000	3235000000	2817000000	2708000000	2513000000	3189000000	4280000000	4749000000	5617000000	8029000000	10298000000	10735000000	11695000000	13254000000	11210000000	12000000000	11500000000	9443000000	8974000000	10390000000	11218000000
St. Vincent and the Grenadines	Merchandise exports (current US$)	3000000	3000000	4000000	4000000	4000000	4000000	4000000	4000000	4000000	4000000	4000000	3000000	3000000	5000000	7000000	8000000	9000000	10000000	16000000	15000000	15000000	24000000	32000000	41000000	54000000	63000000	64000000	52000000	85000000	75000000	83000000	67000000	78000000	58000000	50000000	43000000	46000000	46000000	50000000	49000000	47000000	41000000	38000000	38000000	37000000	40000000	38000000	48000000	52000000	49000000	42000000	38000000	43000000	49000000	48000000	46000000	47000000	42000000	50000000
Venezuela, RB	Merchandise exports (current US$)	2305000000	2225000000	2342000000	2343000000	2472000000	2455000000	2373000000	3077000000	2779000000	3083000000	3169000000	3124000000	3166000000	4891000000	11153000000	8800000000	9299000000	9551000000	9187000000	14317000000	19221000000	20980000000	16590000000	13937000000	15997000000	14438000000	8660000000	10577000000	10244000000	13310000000	17497000000	15155000000	14185000000	14686000000	16089000000	18457000000	23060000000	23871000000	17707000000	20963000000	33529000000	26667000000	26781000000	27230000000	39668000000	55716000000	65578000000	69980000000	95021000000	57603000000	65745000000	92811000000	97340000000	88753000000	74714000000	37309000000	26696000000	32540000000	33660000000
British Virgin Islands	Merchandise exports (current US$)
Virgin Islands (U.S.)	Merchandise exports (current US$)
Vietnam	Merchandise exports (current US$)	86000000	71000000	33000000	45000000	28000000	21000000	15000000	11000000	8000000	8000000	8000000	8000000	13000000	58000000	25000000	229000000	402000000	594000000	648000000	587000000	338000000	401000000	526000000	616000000	649000000	698000000	789000000	854000000	1038000000	1946000000	2404000000	2087000000	2581000000	2985000000	4054000000	5449000000	7255000000	9185000000	9361000000	11541000000	14483000000	15029000000	16706000000	20149000000	26485000000	32442000000	39826000000	48561000000	62685000000	57096000000	72237000000	96906000000	1.14529E+11	1.32033E+11	1.50217E+11	1.62065E+11	1.76581E+11	2.14323E+11	2.45635E+11
Vanuatu	Merchandise exports (current US$)	5000000	5000000	6000000	6000000	9000000	9000000	10000000	12000000	12000000	11000000	12000000	13000000	15000000	21000000	31000000	12000000	17000000	32000000	37000000	42000000	36000000	32000000	23000000	29000000	44000000	31000000	17000000	18000000	20000000	22000000	19000000	18000000	24000000	23000000	25000000	28000000	30000000	35000000	34000000	26000000	26000000	20000000	20000000	27000000	37000000	38000000	49000000	50000000	57000000	57000000	49000000	67000000	55000000	39000000	63000000	39000000	50000000	47000000	70000000
World	Merchandise exports (current US$)	1.22993E+11	1.28413E+11	1.34119E+11	1.47016E+11	1.65251E+11	1.79218E+11	1.9617E+11	2.07108E+11	2.30273E+11	2.62927E+11	3.02336E+11	3.38628E+11	4.00765E+11	5.56477E+11	8.16412E+11	8.46299E+11	9.58269E+11	1.08758E+12	1.26076E+12	1.60702E+12	1.97627E+12	1.95489E+12	1.8111E+12	1.76215E+12	1.87875E+12	1.89881E+12	2.07035E+12	2.44023E+12	2.79915E+12	3.03712E+12	3.46732E+12	3.55283E+12	3.80992E+12	3.8165E+12	4.35103E+12	5.19121E+12	5.44097E+12	5.63704E+12	5.53648E+12	5.75709E+12	6.49852E+12	6.23422E+12	6.54181E+12	7.63803E+12	9.2816E+12	1.05759E+13	1.22066E+13	1.41145E+13	1.6265E+13	1.26363E+13	1.54004E+13	1.84553E+13	1.86294E+13	1.90718E+13	1.91059E+13	1.66362E+13	1.6133E+13	1.78456E+13	1.96005E+13
Samoa	Merchandise exports (current US$)	7000000	5000000	8000000	7000000	7000000	6000000	5000000	4000000	5000000	6000000	5000000	6000000	5000000	7000000	13000000	7000000	7000000	15000000	11000000	18000000	17000000	11000000	13000000	18000000	20000000	16000000	11000000	12000000	15000000	13000000	9000000	6000000	6000000	6000000	4000000	9000000	10000000	15000000	15000000	20000000	65000000	63000000	71000000	87000000	85000000	87000000	65000000	97000000	72000000	46000000	70000000	66000000	76000000	62000000	51000000	59000000	56000000	44000000	46000000
Kosovo	Merchandise exports (current US$)
Yemen, Rep.	Merchandise exports (current US$)	11000000	11000000	6000000	6000000	4000000	5000000	3000000	4000000	4000000	4000000	3000000	4000000	4000000	8000000	13000000	11000000	8000000	11000000	7000000	14000000	23000000	47000000	39000000	27000000	16000000	13000000	8000000	48000000	447000000	606000000	692000000	659000000	619000000	611000000	934000000	1945000000	2675000000	2504000000	1496000000	2440000000	4079000000	3374000000	3336000000	3733000000	4072000000	5608000000	6654000000	6299000000	7584000000	6259000000	8100000000	9700000000	8300000000	8300000000	7792000000	2000000000	500000000	1500000000	2500000000
South Africa	Merchandise exports (current US$)	1985000000	2139000000	2219000000	2359000000	2479000000	2547000000	2741000000	3011000000	3204000000	3357000000	3344000000	3483000000	4108000000	6064000000	8688000000	8789000000	7850000000	9904000000	12772000000	18258000000	25525000000	20658000000	17673000000	18508000000	17163000000	16293000000	18385000000	21219000000	21871000000	22191000000	23549000000	23279000000	23440000000	24222000000	25308000000	27853000000	29221000000	31027000000	26362000000	26707000000	29983000000	29258000000	29723000000	36482000000	46146000000	51626000000	58175000000	69784000000	80782000000	61677000000	91347000000	1.08815E+11	99606000000	96153000000	93043000000	80865000000	76312000000	88768000000	93982000000
Zambia	Merchandise exports (current US$)	362000000	335000000	335000000	361000000	470000000	527000000	691000000	654000000	759000000	1073000000	1001000000	1226000000	758000000	1144000000	1407000000	810000000	1070000000	896000000	856000000	1373000000	1298000000	1079000000	1024000000	836000000	652000000	784000000	517000000	873000000	1179000000	1347000000	1309000000	1083000000	756000000	826000000	927000000	1040000000	1037000000	915000000	1032000000	1063000000	892000000	987000000	956000000	980000000	1576000000	1810000000	3770000000	4617000000	5099000000	4312000000	7200000000	9001000000	9365000000	10607000000	9694000000	6607000000	6372000000	8007000000	9052000000
Zimbabwe	Merchandise exports (current US$)	173000000	200000000	204000000	210000000	385000000	452000000	280000000	272000000	263000000	325000000	370000000	404000000	515000000	688000000	863000000	932000000	891000000	877000000	888000000	1053000000	1414000000	1407000000	1275000000	1135000000	1155000000	1112000000	1302000000	1427000000	1642000000	1541000000	1726000000	1532000000	1445000000	1567000000	1884000000	2118000000	2406000000	2541000000	2111000000	1887000000	1925000000	1207000000	2012000000	1670000000	1887000000	1850000000	2000000000	2400000000	2200000000	2269000000	3199000000	3512000000	3882000000	3907000000	3866000000	3248000000	3319000000	3480000000	4514000000
